Entity,Code,Year,"Outbound mobility ratio, all regions, both sexes (%)"
El Salvador,SLV,2005,1.79799997806549
El Salvador,SLV,2006,1.8526899814605702
El Salvador,SLV,2007,2.0399799346923797
El Salvador,SLV,2008,1.9585599899291999
El Salvador,SLV,2009,2.09903001785278
El Salvador,SLV,2010,2.1094999313354497
El Salvador,SLV,2011,1.4428000450134297
El Salvador,SLV,2012,1.78971004486084
El Salvador,SLV,2013,1.7429200410842902
Equatorial Guinea,GNQ,2000,100.398803710938
Eritrea,ERI,1998,19.4121398925781
Eritrea,ERI,1999,15.598400115966802
Eritrea,ERI,2000,17.708589553833
Eritrea,ERI,2001,15.326430320739698
Eritrea,ERI,2002,18.115369796752898
Eritrea,ERI,2004,17.7166309356689
Eritrea,ERI,2009,8.48503017425537
Eritrea,ERI,2010,8.59350967407227
Estonia,EST,1998,6.761549949646
Estonia,EST,1999,6.54834985733032
Estonia,EST,2000,6.398169994354251
Estonia,EST,2001,6.89002990722656
Estonia,EST,2002,5.91981983184814
Estonia,EST,2003,6.4487199783325195
Estonia,EST,2004,5.32675981521606
Estonia,EST,2005,5.3078498840332005
Estonia,EST,2006,5.0064401626586905
Estonia,EST,2007,4.75155019760132
Estonia,EST,2008,5.171730041503911
Estonia,EST,2009,5.53043985366821
Estonia,EST,2010,5.82005977630615
Estonia,EST,2011,6.22840976715088
Estonia,EST,2012,6.69160985946655
Estonia,EST,2013,6.43710994720459
Eswatini,SWZ,1999,22.9918003082275
Eswatini,SWZ,2000,29.0365104675293
Eswatini,SWZ,2002,40.328330993652294
Eswatini,SWZ,2004,40.1400299072266
Eswatini,SWZ,2005,49.6891098022461
Eswatini,SWZ,2006,56.014289855957
Eswatini,SWZ,2011,49.4651412963867
Eswatini,SWZ,2013,33.339710235595696
Ethiopia,ETH,1998,7.57562017440796
Ethiopia,ETH,1999,6.72402000427246
Ethiopia,ETH,2000,5.29771995544434
Ethiopia,ETH,2001,3.76301002502441
Ethiopia,ETH,2002,3.26298999786377
Ethiopia,ETH,2003,2.3165500164032005
Ethiopia,ETH,2004,1.99509000778198
Ethiopia,ETH,2005,1.85764002799988
Ethiopia,ETH,2008,1.25479996204376
Ethiopia,ETH,2009,1.27207005023956
Ethiopia,ETH,2010,0.9363600015640259
Ethiopia,ETH,2011,1.07175004482269
Ethiopia,ETH,2012,0.8220999836921691
Euro area,,1997,3.26945996284485
Euro area,,1998,3.2373099327087402
Euro area,,1999,3.2896900177002
Euro area,,2000,3.33212995529175
Euro area,,2001,3.26341009140015
Euro area,,2002,3.2038800716400098
Euro area,,2003,3.23175001144409
Euro area,,2004,2.8064401149749796
Euro area,,2005,2.85647988319397
Euro area,,2006,2.80365991592407
Euro area,,2007,2.93261003494263
Euro area,,2008,2.8234100341796897
Euro area,,2009,3.0692100524902304
Euro area,,2010,3.2645800113677996
Euro area,,2011,3.3994200229644798
Euro area,,2012,3.56645011901855
Euro area,,2013,3.70641994476318
Europe and Central Asia,,1997,2.5941801071167
Europe and Central Asia,,1998,2.53628993034363
Europe and Central Asia,,1999,2.48194003105164
Europe and Central Asia,,2000,2.4380300045013397
Europe and Central Asia,,2001,2.3749198913574197
Europe and Central Asia,,2002,2.3631999492645295
Europe and Central Asia,,2003,2.34130001068115
Europe and Central Asia,,2004,2.1775100231170703
Europe and Central Asia,,2005,2.19061994552612
Europe and Central Asia,,2006,2.08083009719849
Europe and Central Asia,,2007,2.14791989326477
Europe and Central Asia,,2008,2.24416995048523
Europe and Central Asia,,2009,2.32918000221252
Europe and Central Asia,,2010,2.4772999286651602
Europe and Central Asia,,2011,2.6488299369812003
Europe and Central Asia,,2012,2.74625992774963
Europe and Central Asia,,2013,2.8211300373077406
Europe and Central Asia (excluding high-income countries),,1997,3.2204999923706095
Europe and Central Asia (excluding high-income countries),,1998,3.1903901100158705
Europe and Central Asia (excluding high-income countries),,1999,3.1798698902130096
Europe and Central Asia (excluding high-income countries),,2000,3.16992998123169
Europe and Central Asia (excluding high-income countries),,2001,3.07747006416321
Europe and Central Asia (excluding high-income countries),,2002,3.2334198951721205
Europe and Central Asia (excluding high-income countries),,2003,3.1146600246429403
Europe and Central Asia (excluding high-income countries),,2004,3.1151099205017103
Europe and Central Asia (excluding high-income countries),,2005,3.1527500152587904
Europe and Central Asia (excluding high-income countries),,2006,2.80902004241943
Europe and Central Asia (excluding high-income countries),,2007,2.85240006446838
Europe and Central Asia (excluding high-income countries),,2008,3.32661008834839
Europe and Central Asia (excluding high-income countries),,2009,3.21835994720459
Europe and Central Asia (excluding high-income countries),,2010,3.38168001174927
Europe and Central Asia (excluding high-income countries),,2011,3.62022995948792
Europe and Central Asia (excluding high-income countries),,2012,3.56977009773254
Europe and Central Asia (excluding high-income countries),,2013,3.50237989425659
European Union,,1997,2.958899974823
European Union,,1998,2.91053009033203
European Union,,1999,2.85370993614197
European Union,,2000,2.85480999946594
European Union,,2001,2.8648099899292006
European Union,,2002,2.84050011634827
European Union,,2003,2.904629945755
European Union,,2004,2.5664598941803
European Union,,2005,2.5850200653076203
European Union,,2006,2.5131299495697
European Union,,2007,2.5971300601959197
European Union,,2008,2.5058801174163796
European Union,,2009,2.67669010162354
European Union,,2010,2.83014988899231
European Union,,2011,2.9891600608825697
European Union,,2012,3.0968599319457994
European Union,,2013,3.24622988700867
Fiji,FJI,2003,14.3438501358032
Fiji,FJI,2004,12.8373603820801
Fiji,FJI,2005,13.478019714355499
Finland,FIN,1998,3.78888988494873
Finland,FIN,1999,3.7749600410461404
Finland,FIN,2000,3.78834009170532
Finland,FIN,2001,3.5793700218200697
Finland,FIN,2002,3.6282899379730202
Finland,FIN,2003,3.58653998374939
Finland,FIN,2004,2.02222990989685
Finland,FIN,2005,1.9137099981308001
Finland,FIN,2006,1.9692499637603798
Finland,FIN,2007,1.95563995838165
Finland,FIN,2008,2.09482002258301
Finland,FIN,2009,2.38320994377136
Finland,FIN,2010,2.43107008934021
Finland,FIN,2011,2.48650002479553
Finland,FIN,2012,2.6357600688934304
Finland,FIN,2013,2.67354011535645
France,FRA,1998,2.30578994750977
France,FRA,1999,2.40116000175476
France,FRA,2000,2.50404000282288
France,FRA,2001,2.58979988098145
France,FRA,2002,2.75204992294312
France,FRA,2003,2.70654988288879
France,FRA,2004,2.15584993362427
France,FRA,2005,2.24715995788574
France,FRA,2006,2.42374992370605
France,FRA,2007,2.50568008422852
France,FRA,2008,2.1287000179290803
France,FRA,2009,2.43671989440918
France,FRA,2010,2.5466101169586204
France,FRA,2011,2.66148996353149
France,FRA,2012,2.77458000183105
France,FRA,2013,3.5951099395752
Gabon,GAB,1999,38.4049186706543
Gabon,GAB,2001,35.516349792480504
Gabon,GAB,2003,41.9998893737793
Georgia,GEO,1999,2.9977600574493395
Georgia,GEO,2000,3.1867001056671103
Georgia,GEO,2001,3.30971002578735
Georgia,GEO,2002,3.53371000289917
Georgia,GEO,2003,3.9040699005127
Georgia,GEO,2004,4.37319993972778
Georgia,GEO,2005,4.23169994354248
Georgia,GEO,2006,5.21162986755371
Georgia,GEO,2007,5.8289299011230495
Georgia,GEO,2008,6.41043996810913
Georgia,GEO,2009,9.280619621276859
Georgia,GEO,2010,8.2651195526123
Georgia,GEO,2011,7.64465999603271
Georgia,GEO,2012,10.0280799865723
Georgia,GEO,2013,8.78514957427979
Germany,DEU,2013,4.284959793090819
Ghana,GHA,2005,6.98793983459473
Ghana,GHA,2006,7.23179006576538
Ghana,GHA,2007,5.49712991714478
Ghana,GHA,2008,4.0682201385498
Ghana,GHA,2009,3.84065008163452
Ghana,GHA,2011,3.1033599376678502
Ghana,GHA,2012,2.97925996780396
Ghana,GHA,2013,2.49423003196716
Greece,GRC,1998,16.5879001617432
Greece,GRC,1999,17.2616901397705
Greece,GRC,2000,15.077779769897498
Greece,GRC,2001,12.9086503982544
Greece,GRC,2002,10.4229297637939
Greece,GRC,2003,8.99983024597168
Greece,GRC,2004,7.9315900802612305
Greece,GRC,2005,6.447289943695071
Greece,GRC,2006,5.27599000930786
Greece,GRC,2007,5.305630207061769
Greece,GRC,2010,4.55347013473511
Greece,GRC,2011,4.44688987731934
Greece,GRC,2012,5.1438498497009295
Grenada,GRD,2009,9.209150314331051
Guatemala,GTM,2002,1.9993000030517598
Guatemala,GTM,2007,1.1755299568176298
Guatemala,GTM,2013,0.9599900245666501
Guinea,GIN,1998,22.2920703887939
Guinea,GIN,2004,16.3291091918945
Guinea,GIN,2005,13.1789903640747
Guinea,GIN,2006,9.01054000854492
Guinea,GIN,2007,6.166429996490481
Guinea,GIN,2008,5.64874982833862
Guinea,GIN,2009,5.50896978378296
Guinea,GIN,2010,5.7977199554443395
Guinea,GIN,2011,6.0341901779174805
Guinea,GIN,2012,6.00924015045166
Guinea,GIN,2013,5.167109966278081
Guinea-Bissau,GNB,2005,24.033739089965803
Guinea-Bissau,GNB,2006,24.198070526123
Guyana,GUY,2003,21.589660644531303
Guyana,GUY,2004,15.7291202545166
Guyana,GUY,2005,15.340519905090302
Guyana,GUY,2006,14.945269584655799
Guyana,GUY,2007,19.0314693450928
Guyana,GUY,2008,19.5401000976563
Guyana,GUY,2009,22.3610305786133
Guyana,GUY,2010,10.4673099517822
Guyana,GUY,2011,19.807580947876
Guyana,GUY,2012,17.274469375610398
Heavily-indebted poor countries,,1997,8.138669967651369
Heavily-indebted poor countries,,1998,7.69225978851318
Heavily-indebted poor countries,,1999,7.35556983947754
Heavily-indebted poor countries,,2000,6.9486198425292995
Heavily-indebted poor countries,,2001,6.45246982574463
Heavily-indebted poor countries,,2002,6.41974020004272
Heavily-indebted poor countries,,2003,6.434130191802981
Heavily-indebted poor countries,,2004,5.84489011764526
Heavily-indebted poor countries,,2005,5.61768007278442
Heavily-indebted poor countries,,2006,5.31171989440918
Heavily-indebted poor countries,,2007,5.22339010238647
Heavily-indebted poor countries,,2008,4.848659992218019
Heavily-indebted poor countries,,2009,4.55029010772705
Heavily-indebted poor countries,,2010,4.279260158538819
Heavily-indebted poor countries,,2011,4.24350023269653
Heavily-indebted poor countries,,2012,4.01293992996216
Heavily-indebted poor countries,,2013,3.7602899074554403
High-income countries,,1997,1.78463995456696
High-income countries,,1998,1.79533994197845
High-income countries,,1999,1.78332996368408
High-income countries,,2000,1.77351999282837
High-income countries,,2001,1.7655099630355802
High-income countries,,2002,1.72832000255585
High-income countries,,2003,1.72715997695923
High-income countries,,2004,1.60737001895905
High-income countries,,2005,1.6186599731445301
High-income countries,,2006,1.5898000001907302
High-income countries,,2007,1.63464999198914
High-income countries,,2008,1.6079100370407098
High-income countries,,2009,1.67976999282837
High-income countries,,2010,1.7094099521636998
High-income countries,,2011,1.75542998313904
High-income countries,,2012,1.8127800226211501
High-income countries,,2013,1.90347003936768
Honduras,HND,1998,1.46075999736786
Honduras,HND,1999,1.34117996692657
Honduras,HND,2000,1.95983004570007
Honduras,HND,2001,1.74282002449036
Honduras,HND,2002,1.7105799913406399
Honduras,HND,2003,1.6275000572204599
Honduras,HND,2004,1.68058001995087
Honduras,HND,2008,1.7350499629974399
Honduras,HND,2010,1.73918998241425
Honduras,HND,2012,1.7769500017166102
Honduras,HND,2013,1.81958997249603
Hong Kong,HKG,2003,23.838560104370103
Hong Kong,HKG,2004,22.8546504974365
Hong Kong,HKG,2005,22.25412940979
Hong Kong,HKG,2006,20.2200603485107
Hong Kong,HKG,2007,17.0546092987061
Hong Kong,HKG,2008,13.3073902130127
Hong Kong,HKG,2009,13.0288000106812
Hong Kong,HKG,2010,12.375989913940401
Hong Kong,HKG,2011,11.565469741821301
Hong Kong,HKG,2012,11.3916501998901
Hong Kong,HKG,2013,10.5944299697876
Hungary,HUN,1998,2.61372995376587
Hungary,HUN,1999,2.31354999542236
Hungary,HUN,2000,2.26602005958557
Hungary,HUN,2001,2.23058009147644
Hungary,HUN,2002,2.23344993591309
Hungary,HUN,2003,2.1124498844146697
Hungary,HUN,2004,1.7825000286102302
Hungary,HUN,2005,1.7381500005722
Hungary,HUN,2006,1.61904001235962
Hungary,HUN,2007,1.66462004184723
Hungary,HUN,2008,1.6912499666213998
Hungary,HUN,2009,1.88457000255585
Hungary,HUN,2010,2.0727300643920903
Hungary,HUN,2011,2.11904001235962
Hungary,HUN,2012,2.06102991104126
Hungary,HUN,2013,2.37149000167847
Iceland,ISL,1998,29.629629135131804
Iceland,ISL,1999,28.7638893127441
Iceland,ISL,2000,25.4917297363281
Iceland,ISL,2001,24.2443199157715
Iceland,ISL,2002,25.8015995025635
Iceland,ISL,2003,22.5679397583008
Iceland,ISL,2004,15.206859588622999
Iceland,ISL,2005,15.3864097595215
Iceland,ISL,2006,15.460209846496598
Iceland,ISL,2007,15.730669975280799
Iceland,ISL,2008,14.372759819030799
Iceland,ISL,2009,15.5663299560547
Iceland,ISL,2010,15.4922199249268
Iceland,ISL,2011,14.3138599395752
Iceland,ISL,2012,14.4012804031372
India,IND,2000,0.662890017032623
India,IND,2001,0.755209982395172
India,IND,2002,0.948199987411499
India,IND,2003,1.05288004875183
India,IND,2004,1.12924003601074
India,IND,2005,1.2399599552154499
India,IND,2006,1.1323599815368701
India,IND,2007,1.0865399837493899
India,IND,2008,1.06701004505157
India,IND,2009,1.09844994544983
India,IND,2010,1.0063400268554699
India,IND,2011,0.7663699984550479
India,IND,2012,0.6608399748802191
India,IND,2013,0.6368799805641171
Indonesia,IDN,1998,1.03366005420685
Indonesia,IDN,1999,0.9782099723815921
Indonesia,IDN,2000,1.1118199825286899
Indonesia,IDN,2001,1.19646000862122
Indonesia,IDN,2002,1.2481700181961102
Indonesia,IDN,2003,1.15339994430542
Indonesia,IDN,2004,0.959159970283508
Indonesia,IDN,2005,0.8941199779510501
Indonesia,IDN,2006,0.848680019378662
Indonesia,IDN,2007,0.8863700032234191
Indonesia,IDN,2008,0.792050004005432
Indonesia,IDN,2009,0.750519990921021
Indonesia,IDN,2010,0.7433400154113771
Indonesia,IDN,2011,0.681529998779297
Indonesia,IDN,2012,0.574029982089996
Iran,IRN,1999,1.7624100446701003
Iran,IRN,2000,1.5447000265121498
Iran,IRN,2001,1.30524003505707
Iran,IRN,2002,1.3359199762344398
Iran,IRN,2003,1.26809000968933
Iran,IRN,2004,1.1806499958038301
Iran,IRN,2005,1.1585199832916298
Iran,IRN,2006,1.00086998939514
Iran,IRN,2007,1.0122100114822399
Iran,IRN,2008,0.9510700106620792
Iran,IRN,2009,1.1688300371170002
Iran,IRN,2010,1.16470003128052
Iran,IRN,2011,1.2038300037384
Iran,IRN,2012,1.15947997570038
Iran,IRN,2013,1.14592003822327
Iraq,IRQ,1999,1.8102600574493402
Iraq,IRQ,2000,1.7274899482727097
Iraq,IRQ,2002,1.5952399969100999
Iraq,IRQ,2004,1.04217004776001
Iraq,IRQ,2005,1.29244005680084
Ireland,IRL,1998,13.7447996139526
Ireland,IRL,1999,12.8433103561401
Ireland,IRL,2000,11.0963296890259
Ireland,IRL,2001,9.362409591674801
Ireland,IRL,2002,8.72412967681885
Ireland,IRL,2003,8.80533981323242
Ireland,IRL,2004,9.31425952911377
Ireland,IRL,2005,10.2816600799561
Ireland,IRL,2006,10.7022199630737
Ireland,IRL,2007,10.197990417480499
Ireland,IRL,2008,10.0777101516724
Ireland,IRL,2009,10.0936803817749
Ireland,IRL,2010,10.313650131225598
Ireland,IRL,2011,10.465609550476099
Ireland,IRL,2012,9.62434005737305
Israel,ISR,1998,4.26982021331787
Israel,ISR,1999,4.17547988891602
Israel,ISR,2000,5.47271013259888
Israel,ISR,2001,5.915019989013669
Israel,ISR,2002,4.12262010574341
Israel,ISR,2003,4.01773977279663
Israel,ISR,2004,3.5454800128936803
Israel,ISR,2005,3.79628992080688
Israel,ISR,2006,3.87908005714417
Israel,ISR,2007,3.776859998703
Israel,ISR,2008,4.08658981323242
Israel,ISR,2009,3.8906500339508097
Israel,ISR,2010,3.78210997581482
Israel,ISR,2011,3.8246400356292702
Israel,ISR,2012,3.80134010314941
Israel,ISR,2013,3.94337010383606
Italy,ITA,1998,2.07592010498047
Italy,ITA,1999,2.20654988288879
Italy,ITA,2000,2.3451800346374503
Italy,ITA,2001,2.33243989944458
Italy,ITA,2002,2.27384996414185
Italy,ITA,2003,2.2719500064849902
Italy,ITA,2004,1.76229000091553
Italy,ITA,2005,1.7067300081253098
Italy,ITA,2006,1.47566998004913
Italy,ITA,2007,1.5435600280761699
Italy,ITA,2008,1.5772800445556598
Italy,ITA,2009,1.79531002044678
Italy,ITA,2010,2.03747010231018
Italy,ITA,2011,2.2260499000549303
Italy,ITA,2012,2.4670600891113303
Jamaica,JAM,1999,19.3589706420898
Jamaica,JAM,2000,13.935959815978999
Jamaica,JAM,2001,11.9122400283813
Jamaica,JAM,2002,12.2411603927612
Jamaica,JAM,2003,13.0133399963379
Jamaica,JAM,2004,13.703599929809599
Jamaica,JAM,2005,14.137820243835401
Jamaica,JAM,2006,13.232410430908198
Jamaica,JAM,2008,9.9146203994751
Jamaica,JAM,2009,9.51828002929688
Jamaica,JAM,2010,7.97566986083984
Jamaica,JAM,2011,6.83454990386963
Jamaica,JAM,2012,5.4045100212097195
Jamaica,JAM,2013,5.378859996795651
Japan,JPN,1998,1.4402899742126498
Japan,JPN,1999,1.4816999435424798
Japan,JPN,2000,1.48923003673553
Japan,JPN,2001,1.43818998336792
Japan,JPN,2002,1.61179995536804
Japan,JPN,2003,1.63074004650116
Japan,JPN,2004,1.52520000934601
Japan,JPN,2005,1.59159004688263
Japan,JPN,2006,1.4481400251388503
Japan,JPN,2007,1.3724000453949
Japan,JPN,2008,1.29077005386353
Japan,JPN,2009,1.17183005809784
Japan,JPN,2010,1.05128002166748
Japan,JPN,2011,0.920769989490509
Japan,JPN,2012,0.860220015048981
Jordan,JOR,2000,8.495849609375
Jordan,JOR,2002,7.78315019607544
Jordan,JOR,2003,6.73885011672974
Jordan,JOR,2004,5.8060002326965305
Jordan,JOR,2005,5.76178979873657
Jordan,JOR,2006,5.82537984848022
Jordan,JOR,2007,5.71702003479004
Jordan,JOR,2008,5.345359802246089
Jordan,JOR,2009,5.501049995422361
Jordan,JOR,2010,6.126329898834231
Jordan,JOR,2011,6.255090236663821
Jordan,JOR,2012,5.43864011764526
Kazakhstan,KAZ,1999,6.226600170135501
Kazakhstan,KAZ,2000,4.82767009735107
Kazakhstan,KAZ,2005,3.90879988670349
Kazakhstan,KAZ,2006,3.2113699913024902
Kazakhstan,KAZ,2012,5.26873016357422
Kazakhstan,KAZ,2013,6.254389762878421
Kenya,KEN,2000,11.814169883728
Kenya,KEN,2001,12.0115299224854
Kenya,KEN,2002,13.570150375366199
Kenya,KEN,2004,13.1603202819824
Kenya,KEN,2005,12.353400230407699
Kenya,KEN,2009,8.23200988769531
Kuwait,KWT,1999,15.3276700973511
Kuwait,KWT,2001,15.778679847717301
Kuwait,KWT,2002,16.8949298858643
Kuwait,KWT,2003,14.831789970397901
Kuwait,KWT,2004,18.009569168090803
Kuwait,KWT,2013,23.401330947876
Kyrgyzstan,KGZ,1998,3.7409000396728502
Kyrgyzstan,KGZ,1999,3.6876399517059304
Kyrgyzstan,KGZ,2000,1.69790005683899
Kyrgyzstan,KGZ,2001,1.5760200023651103
Kyrgyzstan,KGZ,2002,1.58168005943298
Kyrgyzstan,KGZ,2003,1.33621001243591
Kyrgyzstan,KGZ,2004,1.52174997329712
Kyrgyzstan,KGZ,2005,1.37644004821777
Kyrgyzstan,KGZ,2006,1.54949998855591
Kyrgyzstan,KGZ,2007,1.70423996448517
Kyrgyzstan,KGZ,2008,1.5674799680709801
Kyrgyzstan,KGZ,2009,1.68269002437592
Kyrgyzstan,KGZ,2010,1.9393299818038898
Kyrgyzstan,KGZ,2011,2.20445990562439
Kyrgyzstan,KGZ,2013,2.0676500797271697
Laos,LAO,1998,15.019920349121099
Laos,LAO,1999,13.4895696640015
Laos,LAO,2000,9.028909683227539
Laos,LAO,2001,6.58859014511108
Laos,LAO,2002,5.334959983825679
Laos,LAO,2003,5.57580995559692
Laos,LAO,2004,5.9197301864624
Laos,LAO,2005,5.00643014907837
Laos,LAO,2006,5.3027400970459
Laos,LAO,2007,4.65194988250732
Laos,LAO,2008,4.34196996688843
Laos,LAO,2009,3.7729499340057404
Laos,LAO,2010,3.27731990814209
Laos,LAO,2011,3.3078999519348105
Laos,LAO,2012,3.43864989280701
Laos,LAO,2013,3.63614010810852
Latin America and the Caribbean,,1997,1.08858001232147
Latin America and the Caribbean,,1998,1.0600700378418
Latin America and the Caribbean,,1999,1.00104999542236
Latin America and the Caribbean,,2000,1.04524004459381
Latin America and the Caribbean,,2001,1.0154000520706201
Latin America and the Caribbean,,2002,1.09010004997253
Latin America and the Caribbean,,2003,1.1191899776458702
Latin America and the Caribbean,,2004,1.0178400278091402
Latin America and the Caribbean,,2005,0.993009984493256
Latin America and the Caribbean,,2006,0.92467999458313
Latin America and the Caribbean,,2007,0.973580002784729
Latin America and the Caribbean,,2008,0.9476500153541559
Latin America and the Caribbean,,2009,0.966329991817474
Latin America and the Caribbean,,2010,0.9728000164031979
Latin America and the Caribbean,,2011,0.9175099730491642
Latin America and the Caribbean,,2012,0.8849200010299679
Latin America and the Caribbean,,2013,0.873520016670227
Latin America and the Caribbean (excluding high-income countries),,1997,1.01157999038696
Latin America and the Caribbean (excluding high-income countries),,1998,0.986519992351532
Latin America and the Caribbean (excluding high-income countries),,1999,0.926010012626648
Latin America and the Caribbean (excluding high-income countries),,2000,0.965009987354279
Latin America and the Caribbean (excluding high-income countries),,2001,0.9377300143241879
Latin America and the Caribbean (excluding high-income countries),,2002,1.01010000705719
Latin America and the Caribbean (excluding high-income countries),,2003,1.03861999511719
Latin America and the Caribbean (excluding high-income countries),,2004,0.937340021133423
Latin America and the Caribbean (excluding high-income countries),,2005,0.910719990730286
Latin America and the Caribbean (excluding high-income countries),,2006,0.8534299731254581
Latin America and the Caribbean (excluding high-income countries),,2007,0.911679983139038
Latin America and the Caribbean (excluding high-income countries),,2008,0.891260027885437
Latin America and the Caribbean (excluding high-income countries),,2009,0.9083300232887271
Latin America and the Caribbean (excluding high-income countries),,2010,0.9159299731254581
Latin America and the Caribbean (excluding high-income countries),,2011,0.8654199838638309
Latin America and the Caribbean (excluding high-income countries),,2012,0.841650009155273
Latin America and the Caribbean (excluding high-income countries),,2013,0.834529995918274
Latvia,LVA,1998,3.3388900756835898
Latvia,LVA,1999,2.8948600292205797
Latvia,LVA,2000,2.86302995681763
Latvia,LVA,2001,2.9430599212646498
Latvia,LVA,2002,2.82979989051819
Latvia,LVA,2003,3.06242990493774
Latvia,LVA,2004,2.67611002922058
Latvia,LVA,2005,2.66733002662659
Latvia,LVA,2006,2.68483996391296
Latvia,LVA,2007,2.9896399974823
Latvia,LVA,2008,3.1804399490356405
Latvia,LVA,2009,3.38997006416321
Latvia,LVA,2010,4.49865007400513
Latvia,LVA,2011,5.812190055847171
Latvia,LVA,2012,6.53640985488892
Latvia,LVA,2013,6.651380062103269
Least-developed countries,,1997,5.532489776611331
Least-developed countries,,1998,5.1817297935485795
Least-developed countries,,1999,4.844379901885991
Least-developed countries,,2000,4.66841983795166
Least-developed countries,,2001,4.20784997940063
Least-developed countries,,2002,4.51982021331787
Least-developed countries,,2003,4.6782398223877
